index,name,type_code,type_name,addressable,parent_index,region,area,city,settlement,act_date,url
102979,Мр Лц Внуково Ммпо Уч. Мжд Тары,УЧАСТОК,УЧАСТОК,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102979/
102980,Москва-Внуково Аопп Ммпо,ММПО,Место международного почтового обмена,0,102300,Москва,,,,2012-10-22,https://pochtovyindex.ru/index/102980/
102981,Мр Лц Внуково Цех Обраб. Внутр. Пос. Почты,ЦЕХ,Цех,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102981/
102982,Мр Лц Внуково Цех Обраб. Внутр. Письменн. Корр.,ЦЕХ,Цех,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102982/
102983,Мр Лц Внуково Тт2000-см,ТИ,Технический индекс,0,102982,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102983/
102984,Мр Лц Внуково Уч. Ручн. Обраб. Внутр. Пос. Почты,УЧАСТОК,УЧАСТОК,0,102981,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102984/
102985,Мр Лц Внуково Уч. Ручн. Обраб. Регистр. Мп,УЧАСТОК,УЧАСТОК,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102985/
102986,Москва-Внуково Аопп Ммпо Pi-6,ЦЕХ,Цех,0,102980,Москва,,,,2012-10-22,https://pochtovyindex.ru/index/102986/
102987,Москва-Внуково Аопп Ммпо Pi-Ems,ЦЕХ,Цех,0,102980,Москва,,,,2012-10-22,https://pochtovyindex.ru/index/102987/
102988,Москва-Внуково Аопп Ммпо Pi-3,ЦЕХ,Цех,0,102980,Москва,,,,2013-04-19,https://pochtovyindex.ru/index/102988/
102989,Мр Лц Внуково Уч. Ручн. Обраб. Srm,УЧАСТОК,УЧАСТОК,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102989/
102990,Мр Лц Внуково Уч. Обраб. Межд. Писем,УЧАСТОК,УЧАСТОК,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102990/
102992,Мр Лц Внуково Vrt2-см,ТИ,Технический индекс,0,102984,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102992/
102993,Мр Лц Внуково Vrt3-см,ТИ,Технический индекс,0,102985,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102993/
102994,Мр Лц Внуково Vrt4-см,ТИ,Технический индекс,0,102989,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102994/
102996,Мр Лц Внуково Уч. Невостребованных По,УЧАСТОК,УЧАСТОК,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102996/
102997,Мр Лц Внуково Psm Isnext,ТИ,Технический индекс,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102997/
102998,Мр Лц Внуково Mps2-см,ТИ,Технический индекс,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102998/
102999,Мр Лц Внуково Srm,ТИ,Технический индекс,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/102999/
103070,Москва 70,О,Отделение почтовой связи,1,127950,Москва,,,,2011-01-21,https://pochtovyindex.ru/index/103070/
103132,Москва 132,О,Отделение почтовой связи,1,127950,Москва,,,,2011-01-21,https://pochtovyindex.ru/index/103132/
103265,Москва 265,О,Отделение почтовой связи,1,127950,Москва,,,,2011-01-21,https://pochtovyindex.ru/index/103265/
103274,Москва 274,О,Отделение почтовой связи,1,127950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/103274/
103400,Москва-400,ТИ,Технический индекс,0,101000,Москва,,,,2012-02-21,https://pochtovyindex.ru/index/103400/
103426,Москва 426,О,Отделение почтовой связи,1,127950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/103426/
103500,Москва-500,ТИ,Технический индекс,0,101000,Москва,,,,2012-02-29,https://pochtovyindex.ru/index/103500/
104000,Москва Ммпо,ММПО,Место международного почтового обмена,0,101700,Москва,,,,2016-01-15,https://pochtovyindex.ru/index/104000/
104001,Москва Pci-1,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104001/
104002,Москва Pci-2,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104002/
104003,Москва Pci-3,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104003/
104004,Москва Pci-4,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104004/
104005,Москва Sv,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104005/
104006,Москва Pci-6,УЧАСТОК,УЧАСТОК,0,104000,Москва,,,,2014-03-18,https://pochtovyindex.ru/index/104006/
104007,Шереметьево Ммпо Pci-7,ЦЕХ,Цех,0,104980,Московская область,,Химки,,2016-01-15,https://pochtovyindex.ru/index/104007/
104008,Москва Pci-2 Возврат,УЧАСТОК,УЧАСТОК,0,104000,Москва,,,,2014-09-15,https://pochtovyindex.ru/index/104008/
104010,Москва Ems,УЧАСТОК,УЧАСТОК,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104010/
104011,Москва Pci-1 Surface,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104011/
104012,Москва Pci-E,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104012/
104015,Москва Pci-15,ЦЕХ,Цех,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104015/
104017,Шереметьево Ммпо Pci-7p,ЦЕХ,Цех,0,104980,Московская область,,Химки,,2016-01-15,https://pochtovyindex.ru/index/104017/
104040,Шереметьево Аопп,АОПП,АОПП,0,144700,Московская область,,Химки,,2023-02-08,https://pochtovyindex.ru/index/104040/
104049,Химки Атп,АТП,АТП,0,144700,Московская область,,Химки,,2024-06-17,https://pochtovyindex.ru/index/104049/
104050,Москва-Домодедово Терминал,УЧАСТОК,УЧАСТОК,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104050/
104051,Москва-Внуково Терминал,УЧАСТОК,УЧАСТОК,0,104000,Москва,,,,2006-05-16,https://pochtovyindex.ru/index/104051/
104110,Москва Pci-10,УЧАСТОК,УЧАСТОК,0,102975,Москва,Внуково район,Шарапово,,2025-02-06,https://pochtovyindex.ru/index/104110/
104890,Шереметьево Аопп Уч. Тары,ТИ,Технический индекс,0,104040,Московская область,,Химки,,2016-01-15,https://pochtovyindex.ru/index/104890/
104980,Шереметьево Ммпо,ММПО,Место международного почтового обмена,0,104040,Московская область,,Химки,,2016-01-15,https://pochtovyindex.ru/index/104980/
105005,Москва 5,О,Отделение почтовой связи,1,105950,Москва,,,,2002-04-04,https://pochtovyindex.ru/index/105005/
105036,Москва Ппс,О,Отделение почтовой связи,1,105950,Москва,,,,2024-01-23,https://pochtovyindex.ru/index/105036/
105037,Москва 37,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105037/
105043,Москва 43,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105043/
105064,Москва 64,О,Отделение почтовой связи,1,105950,Москва,,,,2002-04-04,https://pochtovyindex.ru/index/105064/
105066,Москва 66,О,Отделение почтовой связи,1,105950,Москва,,,,2002-04-04,https://pochtovyindex.ru/index/105066/
105077,Москва 77,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105077/
105082,Москва 82,О,Отделение почтовой связи,1,105950,Москва,,,,2002-04-04,https://pochtovyindex.ru/index/105082/
105094,Москва 94,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105094/
105111,Москва 111,О,Отделение почтовой связи,1,105950,Москва,,,,2016-10-05,https://pochtovyindex.ru/index/105111/
105118,Москва 118,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105118/
105120,Москва 120,О,Отделение почтовой связи,1,105950,Москва,,,,2002-04-04,https://pochtovyindex.ru/index/105120/
105122,Москва 122,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105122/
105173,Москва 173,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105173/
105175,Москва 175,О,Отделение почтовой связи,1,105950,Москва,,,,2002-04-04,https://pochtovyindex.ru/index/105175/
105187,Москва 187,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105187/
105203,Москва 203,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105203/
105215,Москва 215,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105215/
105229,Москва 229,О,Отделение почтовой связи,1,105950,Москва,,,,2000-10-30,https://pochtovyindex.ru/index/105229/
